# 10-Minute Meditation Session
# Date: 2026-01-21T18:51:32.146497
# Duration: 600 seconds
# Samples: 29629
# Type: Guided meditation
#
timestamp_ms,thermistor,piezo,ir,red
19345,1706,153,207721,204633
19365,1715,159,207735,204641
19385,1739,134,207726,204637
19405,1720,135,207696,204630
19425,1731,136,207702,204624
19445,1735,110,207723,204632
19465,1748,104,207739,204642
19485,1735,112,207742,204638
19505,1732,119,207760,204646
19525,1755,91,207762,204632
19545,1739,96,207781,204664
19565,1751,84,207786,204658
19585,1751,96,207847,204682
19609,1745,208,207886,204708
19629,1753,200,207910,204720
19649,1767,195,207955,204762
19669,1747,187,207983,204763
19689,1755,161,207996,204750
19709,1745,162,208011,204750
19729,1759,176,208007,204742
19749,1755,160,208052,204791
19769,1769,135,208068,204805
19789,1753,123,208115,204824
19809,1763,128,208151,204824
19829,1767,116,208143,204839
19849,1759,112,208165,204826
19869,1756,100,208161,204834
19889,1787,110,208167,204840
19909,1776,95,208181,204851
19929,1764,115,208199,204871
19949,1769,89,208259,204890
19969,1773,88,208286,204901
19989,1764,84,208234,204854
20012,1765,211,208166,204813
20032,1763,210,208036,204766
20052,1762,195,207976,204726
20072,1783,189,207942,204738
20092,1779,172,207908,204716
20112,1766,167,207926,204705
20132,1775,175,207931,204720
20152,1769,163,207937,204713
20172,1775,136,207937,204727
20192,1768,153,207922,204722
20212,1783,120,207943,204725
20232,1779,125,207992,204770
20252,1770,119,208065,204794
20272,1792,107,208121,204818
20292,1775,109,208154,204839
20312,1792,90,208175,204850
20332,1777,109,208193,204850
20352,1778,103,208158,204845
20372,1774,89,208131,204817
20392,1788,79,208148,204824
20416,1792,207,208200,204863
20436,1791,215,208219,204865
20456,1789,189,208241,204869
20476,1784,184,208280,204865
20496,1793,193,208254,204867
20516,1795,176,208271,204892
20536,1803,163,208278,204897
20556,1784,144,208303,204901
20576,1799,135,208306,204894
20596,1797,142,208273,204877
20616,1788,127,208252,204825
20636,1800,136,208204,204819
20656,1799,108,208205,204807
20676,1799,125,208193,204787
20696,1803,112,208174,204777
20716,1807,100,208153,204774
20736,1797,103,208151,204759
20756,1796,107,208157,204770
20776,1792,107,208168,204782
20796,1800,83,208263,204835
20820,1804,199,208317,204872
20840,1798,211,208329,204864
20860,1811,199,208321,204840
20880,1803,192,208220,204810
20900,1799,161,208149,204758
20920,1807,160,208108,204754
20940,1802,163,208052,204723
20960,1819,141,208029,204717
20980,1811,160,208012,204707
21000,1816,134,207990,204697
21020,1804,120,207984,204690
21040,1823,113,207971,204689
21060,1813,127,207980,204686
21080,1823,125,207980,204689
21100,1823,102,207977,204672
21120,1815,107,208003,204691
21140,1821,111,207993,204689
21160,1812,83,208014,204864
21180,1815,81,207986,204670
21204,1812,203,208007,204685
21224,1812,223,208010,204692
21244,1810,189,208020,204665
21264,1815,191,208038,204692
21284,1815,184,208038,204688
21304,1819,164,208072,204704
21324,1810,179,208074,204710
21344,1819,152,208107,204713
21364,1816,147,208142,204736
21384,1815,151,208136,204737
21404,1804,127,208164,204733
21424,1802,131,208191,204772
21444,1804,119,208221,204774
21464,1803,124,208261,204794
21484,1792,120,208288,204804
21504,1819,90,208327,204835
21524,1803,87,208377,204861
21544,1784,96,208378,204857
21564,1786,83,208391,204850
21584,1780,82,208390,204848
21608,1792,199,208430,204913
21628,1776,211,208461,204929
21648,1791,175,208509,204926
21668,1774,179,208495,204916
21688,1770,176,208435,204862
21708,1776,159,208367,204859
21728,1768,159,208278,204830
21748,1775,143,208273,204820
21768,1755,132,208263,204820
21788,1767,159,208249,204808
21808,1759,131,208230,204788
21828,1761,127,208232,204802
21848,1763,108,208237,204800
21868,1759,113,208231,204785
21888,1751,115,208223,204784
21908,1757,119,208217,204788
21928,1752,95,208210,204775
21948,1760,97,208231,204795
21968,1744,86,208217,204772
21988,1740,76,208170,204756
22011,1743,207,208180,204740
22031,1736,215,208126,204710
22051,1736,231,208056,204674
22071,1732,185,208029,204671
22091,1739,191,208042,204695
22111,1735,167,208103,204716
22131,1725,176,208174,204761
22151,1721,163,208204,204775
22171,1720,148,208249,204788
22191,1716,160,208288,204813
22211,1725,151,208317,204834
22231,1720,139,208366,204852
22251,1726,112,208377,204867
22271,1727,111,208408,204889
22291,1707,119,208437,204877
22311,1706,113,208443,204900
22331,1712,103,208481,204907
22351,1719,96,208487,204905
22371,1707,101,208498,204920
22391,1704,107,208524,204939
22411,1713,92,208591,204957
22435,1715,211,208568,204954
22455,1703,213,208557,204925
22475,1707,197,208582,204962
22495,1699,187,208578,204982
22515,1701,171,208636,204986
22535,1707,150,208625,204945
22555,1719,154,208513,204896
22575,1712,132,208440,204880
22595,1699,136,208352,204851
22615,1692,127,208325,204839
22635,1701,120,208302,204818
22655,1692,125,208258,204821
22675,1692,115,208277,204814
22695,1697,108,208273,204833
22715,1691,103,208288,204827
22735,1689,96,208271,204831
22755,1699,103,208267,204829
22775,1695,93,208293,204847
22795,1688,87,208329,204870
22815,1707,95,208397,204877
22839,1703,204,208371,204875
22859,1695,205,208375,204857
22879,1703,185,208336,204854
22899,1695,192,208286,204836
22919,1687,163,208296,204824
22939,1695,160,208306,204839
22959,1679,143,208301,204826
22979,1693,132,208352,204888
22999,1691,140,208394,204894
23019,1696,128,208443,204902
23039,1689,120,208468,204954
23059,1693,124,208503,204949
23079,1678,107,208529,204954
23099,1681,115,208523,204973
23119,1680,90,208560,204968
23139,1696,88,208561,204959
23159,1689,109,208544,204949
23179,1676,85,208539,204965
23199,1691,79,208583,204991
23224,1676,196,208596,204980
23244,1679,184,208639,205016
23264,1695,183,208612,205022
23284,1680,163,208649,205012
23304,1676,159,208666,205032
23324,1680,154,208665,205014
23344,1680,138,208655,205019
23364,1674,139,208657,205018
23384,1683,128,208671,205018
23404,1674,127,208700,205021
23424,1683,131,208679,205006
23444,1693,106,208666,204986
23464,1689,115,208588,204944
23484,1679,105,208498,204895
23504,1679,90,208419,204881
23524,1679,119,208326,204848
23574,1687,63,208260,204794
23598,1735,216,208242,204786
23618,1674,204,208208,204779
23638,1672,195,208192,204762
23658,1695,181,208176,204813
23678,1687,169,208285,204840
23698,1679,171,208353,204894
23718,1679,165,208342,204879
23738,1689,160,208371,204884
23758,1674,151,208387,204888
23778,1687,136,208394,204902
23798,1695,139,208411,204897
23818,1688,119,208372,204872
23838,1680,108,208342,204851
23858,1680,110,208338,204832
23878,1680,107,208343,204832
23898,1687,103,208308,204823
23918,1682,105,208275,204801
23938,1680,79,208281,204788
23958,1691,93,208288,204808
23978,1695,91,208288,204791
24002,1684,217,208270,204765
24022,1687,192,208270,204754
24042,1703,186,208271,204777
24062,1682,187,208278,204786
24082,1688,161,208307,204789
24102,1688,167,208340,204795
24122,1686,160,208372,204808
24142,1696,136,208429,204858
24162,1701,147,208452,204868
24182,1695,124,208489,204873
24202,1695,117,208510,204883
24222,1695,128,208522,204898
24242,1699,112,208553,204906
24262,1709,119,208587,204935
24282,1708,88,208619,204943
24302,1700,87,208664,204984
24322,1692,97,208727,205011
24342,1690,89,208783,205034
24362,1703,84,208664,204971
24387,1703,219,208563,204923
24407,1707,174,208541,204918
24427,1699,187,208512,204939
24447,1705,167,208539,204935
24467,1705,156,208588,204970
24487,1698,163,208589,204988
24507,1717,159,208635,205005
24527,1719,134,208676,205036
24547,1712,147,208674,205026
24567,1704,120,208664,205028
24587,1707,143,208679,205065
24607,1704,105,208754,205099
24627,1719,113,208815,205130
24647,1708,106,208865,205130
24667,1704,105,208911,205192
24687,1708,111,208907,205186
24707,1720,83,208919,204923
24727,1728,87,208914,205158
24747,1728,103,208903,205167
24770,1727,208,208914,205157
24790,1731,211,208937,205153
24810,1722,202,208937,205157
24830,1735,200,208968,205183
24850,1747,170,208996,205221
24870,1751,155,209041,205215
24890,1753,159,209101,205252
24910,1759,159,209119,205277
24930,1740,138,209189,205303
24950,1760,135,209211,205330
24970,1744,145,209242,205344
24990,1760,145,209266,205358
25010,1760,116,209272,205356
25030,1767,123,209295,205360
25050,1759,106,209342,205383
25070,1759,120,209361,205392
25090,1752,112,209386,205425
25110,1772,109,209392,205426
25130,1753,89,209434,205157
25150,1759,103,209461,205450
25170,1767,81,209484,205489
25193,1754,206,209542,205514
25213,1768,215,209616,205535
25233,1762,202,209610,205527
25253,1760,192,209617,205546
25273,1768,187,209549,205516
25293,1767,157,209496,205478
25313,1771,150,209431,205456
25333,1767,155,209371,205449
25353,1764,140,209372,205451
25373,1789,152,209360,205445
25393,1787,117,209373,205464
25413,1770,129,209391,205477
25433,1818,120,209409,205500
25453,1771,123,209441,205493
25473,1775,127,209446,205513
25493,1781,112,209425,205500
25513,1774,95,209460,205514
25533,1779,103,209449,205508
25553,1775,102,209482,205527
25573,1791,83,209498,205521
25593,1785,93,209487,205521
25616,1774,211,209462,205506
25636,1790,200,209467,205486
25656,1775,211,209460,205484
25676,1789,192,209487,205514
25696,1778,177,209501,205536
25716,1793,154,209544,205529
25736,1784,159,209563,205538
25756,1805,175,209571,205546
25776,1803,152,209605,205562
25796,1791,136,209604,205577
25816,1799,110,209626,205566
25836,1792,119,209658,205585
25856,1791,118,209659,205594
25876,1799,120,209673,205598
25896,1789,107,209697,205609
25916,1792,105,209698,205611
25936,1787,99,209733,205633
25956,1805,111,209756,205657
25976,1807,76,209782,205643
25996,1801,103,209774,205649
26016,1800,107,209767,205647
26039,1815,217,209783,205637
26059,1790,205,209802,205645
26079,1808,204,209788,205639
26099,1801,187,209776,205626
26119,1813,179,209675,205591
26139,1801,183,209615,205535
26159,1800,173,209528,205498
26179,1819,154,209454,205465
26199,1799,149,209444,205472
26219,1807,134,209426,205455
26239,1800,127,209436,205449
26259,1800,123,209422,205452
26279,1816,127,209402,205441
26299,1819,107,209393,205420
26319,1804,107,209369,205411
26339,1811,92,209376,205414
26359,1804,95,209398,205432
26379,1807,103,209393,205419
26399,1804,76,209402,205404
26419,1804,95,209400,205397
26439,1810,91,209349,205373
26462,1819,211,209376,205385
26482,1823,215,209398,205385
26502,1807,211,209420,205396
26522,1807,200,209440,205424
26542,1824,173,209421,205414
26562,1823,175,209455,205424
26582,1817,156,209462,205416
26602,1808,152,209449,205387
26622,1790,143,209459,205430
26642,1811,157,209457,205422
26662,1815,120,209501,205436
26682,1810,121,209525,205450
26702,1815,129,209536,205456
26722,1810,107,209531,205442
26742,1810,106,209486,205413
26762,1810,95,209479,205395
26782,1812,111,209481,205397
26802,1823,96,209456,205406
26822,1814,84,209503,205419
26842,1816,83,209540,205433
26862,1816,83,209547,205418
26886,1836,218,209444,205373
26906,1835,184,209365,205317
26926,1823,189,209294,205288
26946,1818,184,209200,205240
26966,1835,154,209146,205215
26986,1827,152,209129,205227
27006,1823,140,209150,205226
27026,1829,159,209172,205252
27046,1818,145,209193,205269
27066,1827,123,209206,205254
27086,1831,114,209235,205311
27106,1820,127,209277,205331
27126,1819,119,209335,205339
27146,1831,113,209355,205380
27166,1829,100,209401,205380
27186,1825,107,209436,205379
27206,1817,109,209428,205400
27226,1814,86,209437,205416
27246,1820,83,209525,205458
27270,1835,198,209581,205510
27290,1808,202,209602,205503
27310,1807,187,209628,205529
27330,1817,178,209665,205563
27350,1804,167,209749,205604
27370,1815,154,209844,205657
27390,1800,163,209879,205707
27410,1809,155,209947,205731
27430,1799,160,209990,205761
27450,1807,136,210039,205797
27470,1788,120,210077,205829
27490,1786,128,210101,205845
27510,1784,103,210144,205858
27530,1780,112,210197,205893
27550,1779,111,210201,205881
27570,1783,97,210208,205903
27590,1783,105,210195,205882
27610,1789,84,210219,205903
27630,1777,88,210283,205941
27650,1770,95,210331,205969
27674,1813,202,210295,205955
27694,1767,203,210236,205892
27714,1775,184,210139,205869
27734,1767,189,210054,205858
27754,1764,165,210012,205847
27774,1767,156,210024,205861
27794,4095,184,210033,205859
27814,4095,136,210052,205870
27834,4095,136,210014,205874
27854,4095,120,210041,205865
27874,4095,143,210046,205882
27894,4095,141,210037,205872
27914,4095,111,210041,205869
27934,4095,111,210047,205885
27954,4095,112,210082,205911
27974,4095,103,210101,205899
27994,4095,112,210108,205911
28014,4095,104,210135,205915
28034,4095,103,210133,205889
28058,4095,209,210106,205894
28078,4095,207,210089,205901
28098,1803,176,210137,205906
28118,1835,183,210176,205917
28138,4095,184,210175,205906
28158,4095,167,210196,205928
28178,4095,167,210195,205950
28198,4095,144,210242,205951
28218,4095,159,210275,205973
28238,4095,143,210300,205993
28258,4095,122,210321,205995
28278,4095,144,210338,206031
28298,4095,114,210378,206039
28318,4095,105,210414,206052
28338,4095,119,210440,206101
28358,1805,113,210479,206110
28378,1791,104,210512,206127
28398,1792,95,210565,206176
28418,4095,96,210601,206203
28438,4095,89,210677,206231
28462,4095,209,210699,206250
28482,4095,208,210672,206222
28502,4095,195,210692,206222
28522,4095,191,210674,206229
28542,4095,175,210700,206233
28562,4095,159,210724,206242
28582,4095,154,210685,206240
28602,4095,144,210669,206211
28622,4095,155,210574,206166
28642,4095,149,210454,206112
28662,4095,137,210354,206079
28682,4095,135,210312,206066
28702,1696,104,210314,206070
28722,3544,108,210304,206075
28742,3487,103,210304,206058
28762,3383,91,210287,206061
28782,3465,105,210263,206045
28802,3648,83,210274,206033
28822,3564,96,210269,206036
28842,3552,107,210274,206059
28865,3593,223,210298,206052
28885,3552,202,210336,206058
28905,3538,208,210341,206048
28925,3515,178,210346,206051
28945,3484,192,210281,206020
28965,3512,167,210261,205990
28985,1724,152,210254,205980
29005,3445,160,210211,205967
29025,3410,140,210231,205962
29045,3450,143,210214,205964
29065,3359,131,210222,205953
29085,3407,135,210248,205961
29105,3409,143,210217,205961
29125,3392,106,210255,205964
29145,3372,119,210277,205981
29165,3425,116,210305,205998
29185,3451,104,210319,206013
29205,3456,111,210346,206031
29225,1779,86,210375,206048
29245,3438,107,210393,206039
29265,3436,80,210376,206045
29288,3504,212,210402,206021
29308,3467,221,210399,206003
29328,3465,223,210376,206005
29348,3515,180,210401,206031
29368,3507,187,210402,206043
29388,3526,169,210429,206046
29408,3551,156,210457,206056
29428,3524,167,210449,206024
29448,3555,145,210433,206017
29468,3543,157,210407,206019
29488,3554,139,210419,206023
29508,3575,136,210435,206027
29528,3576,121,210426,206009
29548,3561,128,210395,205987
29568,3572,123,210324,205941
29588,3527,115,210211,205891
29608,3587,92,210116,205867
29628,3572,105,210044,205846
29648,3535,83,210010,205809
29668,3496,78,210024,205811
29688,3607,107,210011,205818
29712,3579,210,209974,205809
29732,3597,182,209978,205799
29752,3544,211,210005,205804
29772,3645,206,209965,205793
29792,3672,169,209976,205802
29812,3599,160,210007,205816
29832,3603,163,210055,205832
29852,3567,143,210085,205866
29872,3564,151,210068,205853
29892,3643,121,210083,205831
29912,3677,118,210101,205874
29932,3671,114,210146,205896
29952,3628,121,210197,205925
29972,3565,105,210219,205966
29992,3562,108,210250,205969
30012,3616,92,210266,205956
30032,3539,95,210275,205967
30052,3520,79,210281,205974
30072,3555,95,210304,205934
30096,3555,203,210269,205954
30116,3663,235,210276,205941
30136,1780,183,210296,205933
30156,3675,192,210274,205934
30176,3640,193,210280,205919
30196,3671,158,210276,205927
30216,3623,176,210261,205944
30236,3655,157,210281,205926
30256,3660,139,210295,205942
30276,3643,151,210316,205951
30296,3671,122,210348,205947
30316,3675,129,210330,205955
30336,3715,111,210341,205970
30356,3696,108,210358,205955
30376,3711,104,210355,205953
30396,3736,139,210355,205958
30416,3754,103,210380,205970
30436,3807,111,210408,205994
30456,3819,99,210435,205997
30476,3827,89,210409,205972
30499,3807,215,210307,205906
30519,3801,204,210205,205877
30539,3848,215,210103,205845
30559,3638,195,210093,205826
30579,3740,178,210066,205842
30599,3791,167,210078,205808
30619,3816,173,210109,205841
30639,3829,168,210068,205814
30659,3851,155,210071,205819
30679,3875,156,210043,205789
30699,3879,143,210019,205790
30719,3895,151,210050,205804
30739,3904,118,210061,205819
30759,3887,123,210107,205847
30779,3904,112,210153,205858
30799,3912,120,210170,205863
30819,3933,107,210177,205887
30839,3967,104,210190,205883
